Time,A0D82120386,,A0D82120386,,A0D82120386,,A0D82120386,,A0D82120386,,A0D82120386,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
6/25/2020 0:14,,170,,170,,170,,170,,170,,170
6/25/2020 0:29,,170,,170,,170,,170,,170,,170
6/25/2020 0:44,,170,,170,,170,,170,,170,,170
6/25/2020 0:59,,170,,170,,170,,170,,170,,170
6/25/2020 1:14,,170,,170,,170,,170,,170,,170
6/25/2020 1:29,,170,,170,,170,,170,,170,,170
6/25/2020 1:44,,170,,170,,170,,170,,170,,170
6/25/2020 1:59,,170,,170,,170,,170,,170,,170
6/25/2020 2:14,,170,,170,,170,,170,,170,,170
6/25/2020 2:29,,170,,170,,170,,170,,170,,170
6/25/2020 2:44,,170,,170,,170,,170,,170,,170
6/25/2020 2:59,,170,,170,,170,,170,,170,,170
6/25/2020 3:14,,170,,170,,170,,170,,170,,170
6/25/2020 3:29,,170,,170,,170,,170,,170,,170
6/25/2020 3:44,,170,,170,,170,,170,,170,,170
6/25/2020 3:59,,170,,170,,170,,170,,170,,170
6/25/2020 4:14,,170,,170,,170,,170,,170,,170
6/25/2020 4:29,,170,,170,,170,,170,,170,,170
6/25/2020 4:44,,170,,170,,170,,170,,170,,170
6/25/2020 4:59,,170,,170,,170,,170,,170,,170
6/25/2020 5:14,,170,,170,,170,,170,,170,,170
6/25/2020 5:29,,170,,170,,170,,170,,170,,170
6/25/2020 5:44,,170,,170,,170,,170,,170,,170
6/25/2020 5:59,,170,,170,,170,,170,,170,,170
6/25/2020 6:14,,170,,170,,170,,170,,170,,170
6/25/2020 6:29,,170,,170,,170,,170,,170,,170
6/25/2020 6:44,,170,,170,,170,,170,,170,,170
6/25/2020 6:59,,170,,170,,170,,170,,170,,170
6/25/2020 7:14,,170,,170,,170,,170,,170,,170
6/25/2020 7:29,,170,,170,,170,,170,,170,,170
6/25/2020 7:44,,170,,170,,170,,170,,170,,170
6/25/2020 7:59,,170,,170,,170,,170,,170,,170
6/25/2020 8:14,,170,,170,,170,,170,,170,,170
6/25/2020 8:29,,170,,170,,170,,170,,170,,170
6/25/2020 8:44,,170,,170,,170,,170,,170,,170
6/25/2020 8:59,,170,,170,,170,,170,,170,,170
6/25/2020 9:14,,170,,170,,170,,170,,170,,170
6/25/2020 9:29,,170,,170,,170,,170,,170,,170
6/25/2020 9:44,,170,,170,,170,,170,,170,,170
6/25/2020 9:59,,170,,170,,170,,170,,170,,170
6/25/2020 10:14,,170,,170,,170,,170,,170,,170
6/25/2020 10:22,,255,,255,,255,,255,,255,,255
6/25/2020 10:30,24.1,1,9.72,1,189,1,9.05,1,8.04,1,1.82,1
6/25/2020 10:45,24.2,1,10.05,1,189,1,9.05,1,8.07,1,1.89,1
6/25/2020 11:00,24.4,1,10.26,1,190,1,9.05,1,8.13,1,1.75,1
6/25/2020 11:15,24.6,1,11.05,1,191,1,9.04,1,8.15,1,1.92,1
6/25/2020 11:30,24.7,1,11.32,1,191,1,9.04,1,8.18,1,1.83,1
6/25/2020 11:45,24.7,1,11.85,1,192,1,9.05,1,8.18,1,1.91,1
6/25/2020 12:00,24.9,1,12.38,1,193,1,9.02,1,8.15,1,1.9,1
6/25/2020 12:15,25,1,13.12,1,194,1,9,1,8.11,1,1.93,1
6/25/2020 12:30,25.2,1,13.71,1,195,1,8.99,1,8.07,1,2,1
6/25/2020 12:45,25.3,1,13.87,1,195,1,8.98,1,8.04,1,2.03,1
6/25/2020 13:00,25.4,1,13.88,1,196,1,8.97,1,8,1,1.98,1
6/25/2020 13:15,25.4,1,14.74,1,197,1,8.95,1,7.92,1,2.05,1
6/25/2020 13:30,25.5,1,14.67,1,197,1,8.93,1,7.84,1,1.95,1
6/25/2020 13:45,25.6,1,15.11,1,197,1,8.9,1,7.73,1,2.16,1
6/25/2020 14:00,25.7,1,15.46,1,198,1,8.87,1,7.62,1,2.11,1
6/25/2020 14:15,25.7,1,15.84,1,199,1,8.85,1,7.52,1,2.26,1
6/25/2020 14:30,25.8,1,17.02,1,199,1,8.82,1,7.45,1,2.31,1
6/25/2020 14:45,25.9,1,16.8,1,199,1,8.8,1,7.39,1,2.27,1
6/25/2020 15:00,25.9,1,18.31,1,200,1,8.78,1,7.3,1,2.31,1
6/25/2020 15:15,26,1,18.41,1,200,1,8.76,1,7.27,1,2.57,1
6/25/2020 15:30,26,1,17.96,1,201,1,8.73,1,7.21,1,2.37,1
6/25/2020 15:45,26.1,1,18.33,1,202,1,8.72,1,7.17,1,2.53,1
6/25/2020 16:00,26.2,1,18.24,1,202,1,8.7,1,7.16,1,2.64,1
6/25/2020 16:15,26.2,1,17.48,1,202,1,8.69,1,7.12,1,2.56,1
6/25/2020 16:30,26.2,1,17.14,1,203,1,8.7,1,7.16,1,2.56,1
6/25/2020 16:45,26.3,1,16.92,1,202,1,8.71,1,7.19,1,2.55,1
6/25/2020 17:00,26.2,1,15.96,1,202,1,8.7,1,7.16,1,2.42,1
6/25/2020 17:15,26.1,1,16.39,1,201,1,8.73,1,7.19,1,2.48,1
6/25/2020 17:30,26.1,1,16.59,1,202,1,8.73,1,7.22,1,2.37,1
6/25/2020 17:45,26.1,1,17.06,1,201,1,8.74,1,7.24,1,2.37,1
6/25/2020 18:00,26,1,17.14,1,201,1,8.76,1,7.29,1,2.4,1
6/25/2020 18:15,26,1,17.02,1,200,1,8.78,1,7.36,1,2.23,1
6/25/2020 18:30,25.9,1,16.68,1,200,1,8.8,1,7.41,1,2.15,1
6/25/2020 18:45,25.9,1,16.73,1,200,1,8.82,1,7.44,1,2.13,1
6/25/2020 19:00,25.8,1,17.19,1,199,1,8.85,1,7.51,1,2.17,1
6/25/2020 19:15,25.8,1,15.24,1,199,1,8.88,1,7.66,1,2.24,1
6/25/2020 19:30,25.7,1,13.82,1,199,1,8.91,1,7.81,1,2.12,1
6/25/2020 19:45,25.7,1,14.31,1,199,1,8.92,1,7.89,1,2.13,1
6/25/2020 20:00,25.6,1,13.3,1,199,1,8.94,1,7.96,1,2.13,1
6/25/2020 20:15,25.6,1,11.91,1,198,1,8.96,1,8.06,1,2.06,1
6/25/2020 20:30,25.5,1,12.15,1,198,1,8.99,1,8.16,1,2.09,1
6/25/2020 20:45,25.5,1,11.53,1,197,1,9.04,1,8.37,1,2.09,1
6/25/2020 21:00,25.5,1,10.53,1,197,1,9.1,1,8.62,1,2.13,1
6/25/2020 21:15,25.5,1,10.25,1,196,1,9.14,1,8.83,1,2.01,1
6/25/2020 21:30,25.4,1,9.61,1,196,1,9.16,1,8.93,1,2.03,1
6/25/2020 21:45,25.4,1,9.61,1,195,1,9.16,1,8.94,1,2.07,1
6/25/2020 22:00,25.3,1,8.99,1,194,1,9.17,1,8.97,1,1.91,1
6/25/2020 22:15,25.2,1,8.69,1,194,1,9.16,1,8.94,1,1.96,1
6/25/2020 22:30,25.1,1,8.17,1,193,1,9.16,1,8.96,1,1.87,1
6/25/2020 22:45,25.1,1,8.34,1,193,1,9.15,1,8.94,1,1.98,1
6/25/2020 23:00,25,1,8.07,1,193,1,9.15,1,8.97,1,1.91,1
6/25/2020 23:15,25,1,7.26,1,191,1,9.17,1,9.04,1,1.84,1
6/25/2020 23:30,25,1,7.48,1,192,1,9.16,1,9,1,1.93,1
6/25/2020 23:45,25,1,7.46,1,191,1,9.17,1,9.01,1,1.9,1
6/26/2020 0:00,24.9,1,7.7,1,192,1,9.16,1,8.96,1,1.87,1
6/26/2020 0:15,25,1,8,1,193,1,9.16,1,8.91,1,1.94,1
6/26/2020 0:30,25,1,8.19,1,193,1,9.16,1,8.87,1,1.96,1
6/26/2020 0:45,25,1,8.99,1,194,1,9.15,1,8.84,1,1.88,1
6/26/2020 1:00,25.1,1,9.33,1,194,1,9.15,1,8.82,1,2,1
6/26/2020 1:15,25,1,10.33,1,195,1,9.13,1,8.65,1,2.06,1
6/26/2020 1:30,25,1,10.87,1,195,1,9.13,1,8.64,1,2.02,1
6/26/2020 1:45,25,1,11.37,1,195,1,9.12,1,8.61,1,2.12,1
6/26/2020 2:00,25,1,11.32,1,196,1,9.12,1,8.57,1,2.02,1
6/26/2020 2:15,25,1,12.02,1,196,1,9.1,1,8.49,1,2.15,1
6/26/2020 2:30,25,1,12.69,1,196,1,9.07,1,8.37,1,2.25,1
6/26/2020 2:45,24.9,1,14.13,1,197,1,9.05,1,8.25,1,2.16,1
6/26/2020 3:00,24.9,1,15.04,1,197,1,9.03,1,8.16,1,2.2,1
6/26/2020 3:15,24.9,1,15.31,1,197,1,9.01,1,8.06,1,2.23,1
6/26/2020 3:30,24.9,1,15.52,1,197,1,9,1,8,1,2.35,1
6/26/2020 3:45,24.8,1,16.59,1,197,1,8.99,1,7.95,1,2.26,1
6/26/2020 4:00,24.8,1,15.8,1,197,1,8.99,1,7.93,1,2.25,1
6/26/2020 4:15,24.8,1,15.65,1,197,1,9,1,7.98,1,2.18,1
6/26/2020 4:30,24.8,1,14.88,1,197,1,9.02,1,8.08,1,2.08,1
6/26/2020 4:45,24.8,1,14.57,1,197,1,9.05,1,8.18,1,2.06,1
6/26/2020 5:00,24.8,1,14.25,1,196,1,9.07,1,8.29,1,2.05,1
6/26/2020 5:15,24.7,1,14.18,1,196,1,9.09,1,8.36,1,2.06,1
6/26/2020 5:30,24.7,1,14.23,1,195,1,9.1,1,8.4,1,1.88,1
6/26/2020 5:45,24.6,1,13.35,1,194,1,9.12,1,8.47,1,1.95,1
6/26/2020 6:00,24.6,1,13.73,1,194,1,9.12,1,8.51,1,1.91,1
6/26/2020 6:15,24.5,1,13.34,1,193,1,9.12,1,8.54,1,1.83,1
6/26/2020 6:30,24.4,1,12.63,1,191,1,9.14,1,8.61,1,1.82,1
6/26/2020 6:45,24.4,1,13.63,1,190,1,9.15,1,8.65,1,1.9,1
6/26/2020 7:00,24.2,1,13.77,1,189,1,9.15,1,8.63,1,1.94,1
6/26/2020 7:29,,151,,151,,151,,151,,151,,151
6/26/2020 7:30,24,1,12.22,1,187,1,9.14,1,8.54,1,1.86,1
6/26/2020 7:45,23.8,1,11.96,1,187,1,9.12,1,8.45,1,1.86,1
6/26/2020 8:00,23.8,1,11.47,1,186,1,9.1,1,8.34,1,1.75,1
6/26/2020 8:15,23.6,1,10.58,1,186,1,9.06,1,8.11,1,1.7,1
6/26/2020 8:30,23.6,1,10.9,1,186,1,9.05,1,7.99,1,1.68,1
6/26/2020 8:45,23.4,1,9.93,1,186,1,9.03,1,7.85,1,1.78,1
6/26/2020 9:00,23.5,1,9.61,1,186,1,9.02,1,7.78,1,1.7,1
6/26/2020 9:15,23.6,1,9.03,1,187,1,8.99,1,7.69,1,1.68,1
6/26/2020 9:30,23.7,1,8.07,1,187,1,8.99,1,7.69,1,1.69,1
6/26/2020 9:45,23.7,1,9.01,1,186,1,9,1,7.71,1,1.7,1
6/26/2020 10:00,24,1,8.84,1,186,1,9.02,1,7.83,1,1.68,1
6/26/2020 10:15,24.2,1,9,1,186,1,9.04,1,7.99,1,1.41,1
6/26/2020 10:30,24.6,1,9.13,1,186,1,9.06,1,8.12,1,1.66,1
6/26/2020 10:45,25,1,9.17,1,188,1,9.08,1,8.29,1,1.63,1
6/26/2020 11:00,24.7,1,10.62,1,189,1,9.08,1,8.27,1,1.92,1
6/26/2020 11:15,24.9,1,10.61,1,189,1,9.07,1,8.31,1,1.79,1
6/26/2020 11:30,24.9,1,11.13,1,190,1,9.07,1,8.3,1,1.92,1
6/26/2020 11:45,24.9,1,11.41,1,190,1,9.07,1,8.31,1,1.98,1
6/26/2020 12:00,25.1,1,11.57,1,191,1,9.07,1,8.3,1,1.97,1
6/26/2020 12:15,25.1,1,11.51,1,191,1,9.08,1,8.31,1,1.89,1
6/26/2020 12:30,25.3,1,11.94,1,192,1,9.06,1,8.28,1,2.04,1
6/26/2020 12:45,25.4,1,11.82,1,193,1,9.06,1,8.29,1,1.82,1
6/26/2020 13:00,25.3,1,12.44,1,193,1,9.06,1,8.26,1,1.87,1
6/26/2020 13:15,25.6,1,12.95,1,195,1,9.04,1,8.19,1,1.98,1
6/26/2020 13:30,25.6,1,13.46,1,195,1,9.02,1,8.14,1,1.96,1
6/26/2020 13:45,25.7,1,13.57,1,196,1,9.02,1,8.1,1,2.03,1
6/26/2020 14:00,25.7,1,14.01,1,196,1,9,1,8.03,1,2.01,1
6/26/2020 14:15,25.7,1,14.51,1,196,1,8.99,1,7.96,1,2.09,1
6/26/2020 14:30,25.8,1,15.1,1,197,1,8.97,1,7.88,1,2.1,1
6/26/2020 14:45,25.8,1,15.47,1,197,1,8.94,1,7.8,1,2.16,1
6/26/2020 15:00,25.9,1,16.06,1,198,1,8.92,1,7.72,1,2.16,1
6/26/2020 15:15,25.9,1,16.31,1,198,1,8.89,1,7.62,1,2.34,1
6/26/2020 15:30,26,1,16.81,1,199,1,8.87,1,7.55,1,2.37,1
6/26/2020 15:45,26,1,17,1,199,1,8.84,1,7.48,1,2.31,1
6/26/2020 16:00,26,1,17.53,1,199,1,8.82,1,7.41,1,2.44,1
6/26/2020 16:15,26.1,1,17.56,1,200,1,8.79,1,7.36,1,2.35,1
6/26/2020 16:30,26.2,1,19.36,1,200,1,8.78,1,7.34,1,2.44,1
6/26/2020 16:45,26.2,1,17.84,1,200,1,8.76,1,7.31,1,2.52,1
6/26/2020 17:00,26.2,1,17.3,1,200,1,8.76,1,7.31,1,2.6,1
6/26/2020 17:15,26.2,1,16.65,1,200,1,8.77,1,7.32,1,2.72,1
6/26/2020 17:44,,151,,151,,151,,151,,151,,151
6/26/2020 17:45,26.1,1,16.33,1,200,1,8.77,1,7.29,1,2.32,1
6/26/2020 18:00,26.1,1,16.76,1,200,1,8.79,1,7.36,1,2.34,1
6/26/2020 18:15,26,1,17.34,1,200,1,8.8,1,7.38,1,2.4,1
6/26/2020 18:30,26,1,16.26,1,200,1,8.82,1,7.43,1,2.2,1
6/26/2020 18:45,25.9,1,16.96,1,199,1,8.84,1,7.47,1,2.19,1
6/26/2020 19:00,25.9,1,16.62,1,199,1,8.87,1,7.55,1,2.22,1
6/26/2020 19:15,25.8,1,16.99,1,199,1,8.9,1,7.6,1,2.24,1
6/26/2020 19:30,25.8,1,16.12,1,198,1,8.91,1,7.66,1,2.19,1
6/26/2020 19:45,25.7,1,15.06,1,198,1,8.93,1,7.74,1,2.23,1
6/26/2020 20:00,25.7,1,14.09,1,198,1,8.97,1,7.91,1,2.14,1
6/26/2020 20:15,25.6,1,13.26,1,198,1,8.99,1,8.03,1,2.21,1
6/26/2020 20:30,25.5,1,12.75,1,197,1,9,1,8.08,1,2.2,1
7/22/2020 9:45,,151,,151,,151,,151,,151,,151
7/22/2020 9:45,20.8,1,7.36,1,173,1,8.35,1,8.04,1,0.98,1
7/22/2020 9:52,,255,,255,,255,,255,,255,,255
7/22/2020 10:00,21,1,6.92,1,174,1,8.47,1,8.19,1,1.7,1
7/22/2020 10:15,21.1,1,6.89,1,174,1,8.55,1,8.25,1,1.73,1
7/22/2020 10:30,21.2,1,7.6,1,175,1,8.59,1,8.32,1,1.67,1
7/22/2020 10:45,21.4,1,8.03,1,176,1,8.65,1,8.39,1,1.62,1
7/22/2020 11:00,21.5,1,8.41,1,176,1,8.63,1,8.41,1,1.8,1
7/22/2020 11:15,21.6,1,7.94,1,177,1,8.65,1,8.44,1,1.88,1
7/22/2020 11:30,21.7,1,8.59,1,177,1,8.64,1,8.43,1,1.84,1
7/22/2020 11:45,21.8,1,9.14,1,178,1,8.64,1,8.42,1,1.83,1
7/22/2020 12:00,22,1,9.35,1,178,1,8.62,1,8.4,1,1.85,1
7/22/2020 12:15,22.1,1,9.68,1,179,1,8.61,1,8.36,1,1.96,1
7/22/2020 12:30,22.2,1,9.54,1,179,1,8.59,1,8.36,1,1.91,1
7/22/2020 12:45,22.3,1,10.02,1,179,1,8.54,1,8.27,1,1.9,1
7/22/2020 13:00,22.3,1,10.33,1,180,1,8.53,1,8.22,1,2.02,1
7/22/2020 13:15,22.4,1,10.65,1,180,1,8.48,1,8.17,1,2.07,1
7/22/2020 13:30,22.5,1,10.76,1,180,1,8.46,1,8.14,1,2.11,1
7/22/2020 13:45,22.6,1,11.37,1,180,1,8.44,1,8.1,1,2.16,1
7/22/2020 14:00,22.7,1,11.33,1,181,1,8.44,1,8.09,1,2.12,1
7/22/2020 14:15,22.8,1,11.63,1,181,1,8.41,1,8.06,1,2.04,1
7/22/2020 14:30,22.8,1,11.54,1,181,1,8.4,1,8.07,1,2.68,1
7/22/2020 14:45,22.9,1,11.64,1,181,1,8.38,1,8.06,1,2.3,1
7/22/2020 15:00,23,1,11.17,1,181,1,8.37,1,8.11,1,2.22,1
7/22/2020 15:15,23.1,1,10.9,1,181,1,8.39,1,8.17,1,2.18,1
7/22/2020 15:30,23.1,1,10.47,1,181,1,8.37,1,8.11,1,2.1,1
7/22/2020 15:45,23.1,1,10.14,1,181,1,8.37,1,8.12,1,2.12,1
7/22/2020 16:00,23,1,10.79,1,181,1,8.4,1,8.13,1,2.27,1
7/22/2020 16:15,23.1,1,11,1,182,1,8.41,1,8.15,1,2.2,1
7/22/2020 16:30,23,1,10.75,1,181,1,8.4,1,8.16,1,2.1,1
7/22/2020 16:45,22.9,1,10.43,1,181,1,8.41,1,8.2,1,2.03,1
7/22/2020 17:00,22.9,1,10.58,1,181,1,8.43,1,8.21,1,2.12,1
7/22/2020 17:15,22.8,1,10.18,1,181,1,8.48,1,8.25,1,2.12,1
7/22/2020 17:30,22.8,1,9.97,1,181,1,8.48,1,8.28,1,2.14,1
7/22/2020 17:45,22.7,1,9.59,1,181,1,8.5,1,8.34,1,2.12,1
7/22/2020 18:00,22.7,1,9.23,1,180,1,8.54,1,8.45,1,2.1,1
7/22/2020 18:15,22.7,1,9.18,1,180,1,8.57,1,8.58,1,2.07,1
7/22/2020 18:30,22.6,1,8.75,1,180,1,8.58,1,8.65,1,1.94,1
7/22/2020 18:45,22.6,1,8.56,1,179,1,8.6,1,8.72,1,1.91,1
7/22/2020 19:00,22.5,1,8.33,1,179,1,8.63,1,8.83,1,1.87,1
7/22/2020 19:15,22.5,1,7.93,1,179,1,8.68,1,8.98,1,1.89,1
7/22/2020 19:30,22.4,1,7.52,1,178,1,8.75,1,9.23,1,1.88,1
7/22/2020 19:45,22.4,1,7.33,1,178,1,8.79,1,9.35,1,1.88,1
7/22/2020 20:00,22.4,1,7.3,1,178,1,8.8,1,9.43,1,1.77,1
7/22/2020 20:15,22.3,1,7.12,1,178,1,8.79,1,9.45,1,1.93,1
7/22/2020 20:30,22.3,1,6.81,1,177,1,8.81,1,9.51,1,1.88,1
7/22/2020 20:45,22.2,1,6.69,1,178,1,8.83,1,9.5,1,1.86,1
7/22/2020 21:00,22.2,1,6.43,1,177,1,8.81,1,9.5,1,1.91,1
7/22/2020 21:15,22.1,1,6.35,1,177,1,8.81,1,9.48,1,1.97,1
7/22/2020 21:30,22.1,1,6.06,1,177,1,8.81,1,9.46,1,1.87,1
7/22/2020 21:45,22.1,1,6.31,1,177,1,8.82,1,9.48,1,1.86,1
7/22/2020 22:00,22.1,1,6.88,1,177,1,8.83,1,9.47,1,1.93,1
7/22/2020 22:15,22.1,1,6.75,1,177,1,8.83,1,9.42,1,1.84,1
7/22/2020 22:30,22.2,1,6.71,1,178,1,8.82,1,9.39,1,1.95,1
7/22/2020 22:45,22.2,1,6.95,1,178,1,8.8,1,9.31,1,1.88,1
7/22/2020 23:00,22.1,1,7.93,1,178,1,8.75,1,9.11,1,1.96,1
7/22/2020 23:15,22.1,1,7.74,1,178,1,8.73,1,9.06,1,1.92,1
7/22/2020 23:30,22.1,1,8.31,1,179,1,8.71,1,8.95,1,1.93,1
7/22/2020 23:45,22.1,1,8.55,1,179,1,8.66,1,8.82,1,2.07,1
7/23/2020 0:00,22.1,1,8.77,1,179,1,8.61,1,8.69,1,1.99,1
7/23/2020 0:15,22,1,8.91,1,179,1,8.59,1,8.57,1,2.03,1
7/23/2020 0:30,22,1,9.2,1,180,1,8.56,1,8.47,1,2.07,1
7/23/2020 0:45,22.1,1,9.43,1,180,1,8.53,1,8.39,1,2.08,1
7/23/2020 1:00,22.1,1,9.7,1,180,1,8.52,1,8.33,1,2.14,1
7/23/2020 1:15,22.1,1,9.65,1,181,1,8.49,1,8.29,1,2.14,1
7/23/2020 1:30,22,1,9.73,1,181,1,8.49,1,8.24,1,2.14,1
7/23/2020 1:45,22,1,9.21,1,182,1,8.47,1,8.21,1,2.29,1
7/23/2020 2:00,22,1,9.33,1,182,1,8.48,1,8.21,1,2.23,1
7/23/2020 2:15,22,1,9.58,1,182,1,8.47,1,8.24,1,2.12,1
7/23/2020 2:30,21.9,1,9.44,1,180,1,8.5,1,8.29,1,2.08,1
7/23/2020 2:45,21.9,1,9.64,1,180,1,8.53,1,8.36,1,2.08,1
7/23/2020 3:00,21.9,1,9.72,1,180,1,8.55,1,8.43,1,2.05,1
7/23/2020 3:15,21.8,1,9.63,1,180,1,8.6,1,8.59,1,2.02,1
7/23/2020 3:30,21.8,1,10.09,1,179,1,8.64,1,8.71,1,2.05,1
7/23/2020 3:45,21.8,1,9.42,1,179,1,8.69,1,8.83,1,1.99,1
7/23/2020 4:00,21.8,1,8.98,1,178,1,8.73,1,8.98,1,1.92,1
7/23/2020 4:15,21.7,1,9.09,1,178,1,8.74,1,9.04,1,1.91,1
7/23/2020 4:30,21.6,1,9.4,1,177,1,8.74,1,9.06,1,1.95,1
7/23/2020 4:45,21.5,1,9.02,1,176,1,8.74,1,9.03,1,1.96,1
7/23/2020 5:00,21.3,1,8.43,1,175,1,8.72,1,8.99,1,1.88,1
7/23/2020 5:15,21.2,1,8.64,1,175,1,8.69,1,8.91,1,1.88,1
7/23/2020 5:30,21.1,1,8.3,1,174,1,8.65,1,8.8,1,1.73,1
7/23/2020 5:45,20.9,1,8.21,1,174,1,8.58,1,8.6,1,1.8,1
7/23/2020 6:00,20.6,1,8.58,1,173,1,8.51,1,8.4,1,1.76,1
7/23/2020 6:15,20.5,1,7.43,1,173,1,8.46,1,8.29,1,1.74,1
7/23/2020 6:30,20.4,1,7.4,1,172,1,8.43,1,8.19,1,1.78,1
7/23/2020 6:45,20.3,1,7.2,1,172,1,8.39,1,8.16,1,1.72,1
7/23/2020 7:00,20.3,1,7.01,1,171,1,8.39,1,8.14,1,1.79,1
7/23/2020 7:15,20.3,1,6.85,1,171,1,8.39,1,8.13,1,1.78,1
7/23/2020 7:30,20.3,1,6.79,1,171,1,8.36,1,8.11,1,1.84,1
7/23/2020 7:45,20.3,1,6.32,1,171,1,8.35,1,8.11,1,1.8,1
7/23/2020 8:00,20.4,1,6.51,1,171,1,8.38,1,8.11,1,1.79,1
7/23/2020 8:15,20.4,1,6.46,1,171,1,8.39,1,8.13,1,1.77,1
7/23/2020 8:30,20.5,1,6.18,1,171,1,8.39,1,8.15,1,1.72,1
7/23/2020 8:45,20.6,1,6.73,1,171,1,8.41,1,8.15,1,1.71,1
7/23/2020 9:00,20.7,1,6.57,1,172,1,8.44,1,8.18,1,1.7,1
7/23/2020 9:15,20.7,1,7.18,1,173,1,8.46,1,8.24,1,1.68,1
7/23/2020 9:30,20.9,1,7.33,1,174,1,8.51,1,8.29,1,1.67,1
7/23/2020 9:45,20.9,1,7.36,1,174,1,8.52,1,8.33,1,1.71,1
7/23/2020 10:00,21.1,1,7.49,1,174,1,8.56,1,8.42,1,1.6,1
7/23/2020 10:15,21.1,1,7.79,1,175,1,8.58,1,8.45,1,1.72,1
7/23/2020 10:30,21.2,1,7.81,1,175,1,8.62,1,8.53,1,1.63,1
7/23/2020 10:45,21.4,1,8.13,1,176,1,8.63,1,8.6,1,1.83,1
7/23/2020 11:00,21.5,1,8.18,1,176,1,8.65,1,8.67,1,1.74,1
7/23/2020 11:15,21.6,1,8.59,1,176,1,8.68,1,8.72,1,1.84,1
7/23/2020 11:30,21.8,1,8.72,1,177,1,8.68,1,8.73,1,1.78,1
7/23/2020 11:45,21.9,1,9.21,1,178,1,8.69,1,8.74,1,1.81,1
7/23/2020 12:00,22,1,9.34,1,178,1,8.67,1,8.71,1,1.99,1
7/23/2020 12:15,22.1,1,9.53,1,179,1,8.66,1,8.67,1,2.01,1
7/23/2020 12:30,22.2,1,9.62,1,179,1,8.63,1,8.62,1,1.88,1
7/23/2020 12:45,22.2,1,9.94,1,179,1,8.61,1,8.55,1,1.99,1
7/23/2020 13:00,22.3,1,9.92,1,180,1,8.59,1,8.48,1,1.88,1
7/23/2020 13:15,22.4,1,10.07,1,180,1,8.55,1,8.41,1,1.93,1
7/23/2020 13:30,22.5,1,10.42,1,180,1,8.52,1,8.35,1,2.01,1
7/23/2020 13:45,22.6,1,10.52,1,180,1,8.5,1,8.31,1,2.09,1
7/23/2020 14:00,22.6,1,10.95,1,181,1,8.47,1,8.27,1,2.15,1
7/23/2020 14:15,22.7,1,11,1,181,1,8.45,1,8.22,1,2.18,1
7/23/2020 14:30,22.8,1,10.66,1,181,1,8.43,1,8.2,1,2.16,1
7/23/2020 14:45,22.8,1,11.42,1,181,1,8.42,1,8.17,1,2.23,1
7/23/2020 15:00,22.9,1,11.55,1,182,1,8.41,1,8.17,1,2.25,1
7/23/2020 15:15,23,1,11.63,1,182,1,8.4,1,8.16,1,2.31,1
7/23/2020 15:30,23.1,1,11.34,1,182,1,8.41,1,8.18,1,2.32,1
7/23/2020 15:45,23.2,1,10.72,1,182,1,8.4,1,8.24,1,2.28,1
7/23/2020 16:00,23.1,1,10.27,1,182,1,8.4,1,8.19,1,2.11,1
7/23/2020 16:15,23.1,1,9.94,1,182,1,8.4,1,8.21,1,2.26,1
7/23/2020 16:30,23,1,10.52,1,182,1,8.41,1,8.23,1,2.29,1
7/23/2020 16:45,23,1,10.5,1,182,1,8.42,1,8.25,1,2.25,1
7/23/2020 17:00,23,1,11,1,182,1,8.43,1,8.28,1,2.14,1
7/23/2020 17:15,23,1,10.45,1,182,1,8.45,1,8.32,1,2.14,1
7/23/2020 17:30,23,1,10.36,1,181,1,8.48,1,8.36,1,2.18,1
7/23/2020 17:45,22.9,1,10.58,1,181,1,8.49,1,8.39,1,2.13,1
7/23/2020 18:00,22.9,1,10,1,181,1,8.53,1,8.45,1,2.1,1
7/23/2020 18:15,22.9,1,9.43,1,181,1,8.57,1,8.57,1,2.03,1
7/23/2020 18:30,22.8,1,9.12,1,181,1,8.62,1,8.71,1,1.99,1
7/23/2020 18:45,22.8,1,8.97,1,180,1,8.63,1,8.8,1,1.95,1
7/23/2020 19:00,22.8,1,9.02,1,180,1,8.65,1,8.9,1,1.96,1
7/23/2020 19:15,22.7,1,8.3,1,180,1,8.68,1,9.02,1,1.94,1
7/23/2020 19:30,22.7,1,8.13,1,179,1,8.7,1,9.11,1,1.89,1
7/23/2020 19:45,22.6,1,7.74,1,179,1,8.76,1,9.33,1,1.91,1
7/23/2020 20:00,22.6,1,7.56,1,179,1,8.8,1,9.48,1,1.92,1
7/23/2020 20:15,22.6,1,7.41,1,179,1,8.83,1,9.64,1,1.93,1
7/23/2020 20:30,22.6,1,7.01,1,179,1,8.84,1,9.74,1,1.86,1
7/23/2020 20:45,22.5,1,6.81,1,178,1,8.86,1,9.78,1,1.8,1
7/23/2020 21:00,22.5,1,6.7,1,178,1,8.86,1,9.8,1,1.83,1
7/23/2020 21:15,22.4,1,6.37,1,177,1,8.87,1,9.81,1,1.79,1
7/23/2020 21:30,22.3,1,6.39,1,178,1,8.84,1,9.73,1,1.77,1
7/23/2020 21:45,22.3,1,5.9,1,177,1,8.86,1,9.74,1,1.83,1
