Time,A0D84761435,,A0D84761435,,A0D84761435,,A0D84761435,,A0D84761435,,A0D84761435,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
6/24/2020 9:15,25.1,1,14.54,1,693,1,7.76,1,2.83,1,9.51,1
6/24/2020 9:30,25.3,1,11.54,1,693,1,7.77,1,2.97,1,9.04,1
6/24/2020 9:45,25.3,1,13.68,1,694,1,7.76,1,2.88,1,10.3,1
6/24/2020 10:00,25.6,1,11.63,1,694,1,7.76,1,3.05,1,10.82,1
6/24/2020 10:15,25,1,20.6,1,697,1,7.73,1,2.02,1,11.3,1
6/24/2020 10:30,25.3,1,18.29,1,694,1,7.73,1,2.56,1,12.05,1
6/24/2020 10:45,24.9,1,21.65,1,696,1,7.7,1,1.97,1,13.47,1
6/24/2020 11:00,25.1,1,18.26,1,696,1,7.7,1,2.06,1,13.82,1
6/24/2020 11:15,24.7,1,23.44,1,700,1,7.65,1,1.27,1,13.47,1
6/24/2020 11:30,24.8,1,19.49,1,699,1,7.65,1,1.69,1,14.58,1
6/24/2020 11:45,24.7,1,23.04,1,701,1,7.63,1,1.04,1,13.96,1
6/24/2020 12:00,24.7,1,23.37,1,701,1,7.63,1,1.21,1,16.15,1
6/24/2020 12:15,24.7,1,22.36,1,701,1,7.63,1,1.19,1,14.67,1
6/24/2020 12:30,25,1,21.13,1,700,1,7.64,1,1.37,1,14.43,1
6/24/2020 12:45,25,1,19.44,1,699,1,7.67,1,2.15,1,14.24,1
6/24/2020 13:00,25.2,1,19.35,1,696,1,7.69,1,2.66,1,16.16,1
6/24/2020 13:15,25.3,1,16.9,1,697,1,7.68,1,2.58,1,15.77,1
6/24/2020 13:30,25,1,19.36,1,697,1,7.66,1,2.05,1,16.4,1
6/24/2020 13:45,25.4,1,16.34,1,696,1,7.69,1,2.88,1,14.56,1
6/24/2020 14:00,25.1,1,19.46,1,698,1,7.66,1,2.07,1,18.02,1
6/24/2020 14:15,25.4,1,16.85,1,697,1,7.69,1,2.74,1,16.32,1
6/24/2020 14:30,25.1,1,18.16,1,699,1,7.66,1,2.1,1,16.61,1
6/24/2020 14:45,25.5,1,14.75,1,697,1,7.71,1,3.17,1,15.29,1
6/24/2020 15:00,25.1,1,18.62,1,699,1,7.65,1,2.06,1,15.63,1
6/24/2020 15:15,25.8,1,16.75,1,696,1,7.7,1,2.99,1,18.85,1
6/24/2020 15:30,25.5,1,16.79,1,697,1,7.7,1,3.08,1,16.44,1
6/24/2020 15:45,25.4,1,16.34,1,698,1,7.68,1,2.43,1,15.4,1
6/24/2020 16:00,25.8,1,15.73,1,696,1,7.74,1,3.34,1,16.46,1
6/24/2020 16:15,25.6,1,15.22,1,697,1,7.72,1,3.08,1,16.42,1
6/24/2020 16:30,25.3,1,18.07,1,699,1,7.66,1,2.2,1,15.44,1
6/24/2020 16:45,25.7,1,15.2,1,696,1,7.7,1,3.23,1,16.33,1
6/24/2020 17:00,25.5,1,17.04,1,698,1,7.69,1,2.5,1,16.25,1
6/24/2020 17:15,25.7,1,15.43,1,697,1,7.71,1,3.17,1,15.52,1
6/24/2020 17:30,25.3,1,17.47,1,698,1,7.68,1,2.24,1,15.58,1
6/24/2020 17:45,25.8,1,14.62,1,695,1,7.69,1,2.85,1,14.8,1
6/24/2020 18:00,25.3,1,18.16,1,698,1,7.66,1,2.19,1,16.98,1
6/24/2020 18:15,25.3,1,14.39,1,697,1,7.67,1,2.18,1,14.95,1
6/24/2020 18:30,25.8,1,14.66,1,695,1,7.68,1,2.19,1,17.12,1
6/24/2020 18:45,25.5,1,16.29,1,696,1,7.67,1,2.33,1,16.38,1
6/24/2020 19:00,25.3,1,17.84,1,697,1,7.65,1,1.87,1,18.85,1
6/24/2020 19:15,25.4,1,17.66,1,697,1,7.64,1,1.86,1,16.92,1
6/24/2020 19:30,25.6,1,13.16,1,696,1,7.68,1,2.58,1,13.53,1
6/24/2020 19:45,25.3,1,15.57,1,697,1,7.65,1,1.71,1,15.94,1
6/24/2020 20:00,25.2,1,16.38,1,697,1,7.63,1,1.6,1,15.96,1
6/24/2020 20:15,25.3,1,16.27,1,696,1,7.63,1,1.39,1,15.74,1
6/24/2020 20:30,25.3,1,14.65,1,695,1,7.64,1,1.5,1,15.54,1
6/24/2020 20:45,25.5,1,14.04,1,694,1,7.65,1,2.11,1,13.63,1
6/24/2020 21:00,25.4,1,14.33,1,695,1,7.64,1,1.86,1,14.91,1
6/24/2020 21:15,25.1,1,17.86,1,695,1,7.62,1,1.13,1,14.42,1
6/24/2020 21:30,25.2,1,18.5,1,696,1,7.61,1,1.16,1,16.15,1
6/24/2020 21:45,25.2,1,18.41,1,695,1,7.61,1,1.09,1,15.75,1
6/24/2020 22:00,25.2,1,18.35,1,695,1,7.61,1,1,1,15.07,1
6/24/2020 22:15,25.4,1,16.11,1,695,1,7.62,1,1.49,1,14.39,1
6/24/2020 22:30,25.1,1,16.73,1,696,1,7.6,1,0.98,1,13.52,1
6/24/2020 22:45,25.2,1,17.36,1,696,1,7.61,1,1.09,1,13.46,1
6/24/2020 23:00,25.1,1,17.1,1,696,1,7.59,1,0.76,1,15.28,1
6/24/2020 23:15,25.1,1,16.54,1,696,1,7.59,1,0.74,1,14.98,1
6/24/2020 23:30,25.1,1,15.49,1,697,1,7.59,1,0.68,1,14.18,1
6/24/2020 23:45,25.1,1,17.43,1,696,1,7.59,1,0.65,1,15.66,1
6/25/2020 0:00,25.1,1,16.52,1,697,1,7.59,1,0.69,1,14.64,1
6/25/2020 0:15,25.1,1,17.45,1,697,1,7.58,1,0.63,1,19.02,1
6/25/2020 0:30,25.5,1,13.19,1,695,1,7.6,1,1.31,1,13.39,1
6/25/2020 0:45,25.1,1,18.89,1,697,1,7.58,1,0.54,1,14.33,1
6/25/2020 1:00,25.6,1,15.76,1,695,1,7.6,1,1.11,1,12.84,1
6/25/2020 1:15,25.3,1,17.51,1,697,1,7.62,1,0.99,1,13.96,1
6/25/2020 1:30,25.2,1,19.43,1,697,1,7.6,1,0.6,1,13.21,1
6/25/2020 1:45,25.6,1,14.71,1,696,1,7.63,1,1.29,1,13.09,1
6/25/2020 2:00,25.3,1,15.88,1,697,1,7.61,1,0.88,1,14.24,1
6/25/2020 2:15,25.9,1,12.35,1,694,1,7.69,1,2.3,1,11.93,1
6/25/2020 2:30,25.8,1,10.71,1,695,1,7.68,1,2.4,1,10.43,1
6/25/2020 2:45,25.5,1,18.68,1,696,1,7.62,1,1.44,1,10.34,1
6/25/2020 3:00,25.5,1,18.33,1,697,1,7.63,1,1.17,1,13.03,1
6/25/2020 3:15,25.4,1,15.98,1,697,1,7.63,1,1.28,1,12.28,1
6/25/2020 3:30,25.6,1,10.94,1,695,1,7.66,1,2.25,1,9.69,1
6/25/2020 3:45,25.7,1,11.77,1,695,1,7.68,1,2.58,1,9.89,1
6/25/2020 4:00,25.6,1,9.8,1,695,1,7.68,1,2.43,1,9.58,1
6/25/2020 4:15,25.4,1,11.51,1,695,1,7.65,1,1.88,1,9.61,1
6/25/2020 4:30,25.6,1,10.78,1,695,1,7.68,1,2.58,1,9.65,1
6/25/2020 4:45,25.5,1,11.65,1,696,1,7.67,1,2.25,1,10.49,1
6/25/2020 5:00,25.5,1,11.19,1,695,1,7.68,1,2.56,1,9.74,1
6/25/2020 5:15,25.4,1,12.39,1,696,1,7.66,1,1.94,1,12.01,1
6/25/2020 5:30,25.5,1,11.68,1,696,1,7.67,1,2.45,1,9.74,1
6/25/2020 5:45,25.4,1,12.34,1,695,1,7.68,1,2.45,1,10.32,1
6/25/2020 6:00,25.4,1,14.04,1,696,1,7.68,1,2.42,1,11.02,1
6/25/2020 6:15,25.4,1,12.38,1,696,1,7.67,1,2.37,1,10.58,1
6/25/2020 6:30,25.4,1,11.94,1,696,1,7.67,1,2.31,1,10.68,1
6/25/2020 6:45,25.4,1,13.14,1,696,1,7.66,1,2.26,1,11.31,1
6/25/2020 7:00,25.4,1,12.93,1,696,1,7.66,1,2.17,1,11.08,1
6/25/2020 7:15,25.4,1,10.79,1,696,1,7.66,1,2.14,1,10.97,1
6/25/2020 7:30,25.4,1,11.32,1,696,1,7.65,1,2.11,1,12.31,1
6/25/2020 7:45,25.4,1,11.02,1,697,1,7.65,1,2.06,1,10.91,1
6/25/2020 8:00,25.4,1,9.47,1,697,1,7.65,1,2.15,1,10.23,1
6/25/2020 8:15,25.5,1,9.63,1,697,1,7.66,1,2.17,1,9.48,1
6/25/2020 8:30,25.6,1,10.13,1,698,1,7.65,1,2.14,1,10.63,1
6/25/2020 8:45,25.6,1,11.38,1,698,1,7.65,1,1.98,1,11.49,1
6/25/2020 9:00,25.7,1,11.32,1,698,1,7.65,1,2.07,1,11.19,1
6/25/2020 9:15,25.7,1,11.32,1,698,1,7.65,1,2.06,1,12.09,1
6/25/2020 9:30,25.7,1,10.58,1,699,1,7.64,1,1.89,1,11.58,1
6/25/2020 9:45,25.6,1,11.98,1,698,1,7.64,1,1.86,1,12.07,1
6/25/2020 10:00,25.7,1,12.65,1,698,1,7.64,1,1.85,1,12.17,1
6/25/2020 10:15,25.7,1,12.76,1,699,1,7.64,1,1.9,1,12.72,1
6/25/2020 10:30,25.7,1,11.87,1,699,1,7.64,1,1.9,1,17.7,1
6/25/2020 10:45,25.7,1,11.93,1,700,1,7.64,1,1.97,1,12.87,1
6/25/2020 11:00,25.7,1,14.95,1,699,1,7.63,1,1.8,1,15.3,1
6/25/2020 11:15,25.6,1,12.55,1,700,1,7.62,1,1.42,1,14.75,1
6/25/2020 11:30,25.6,1,13.2,1,701,1,7.61,1,1.09,1,14.27,1
6/25/2020 11:45,25.8,1,11.95,1,699,1,7.64,1,2.12,1,13.97,1
6/25/2020 12:00,25.7,1,13.24,1,700,1,7.63,1,1.77,1,12.36,1
6/25/2020 12:15,25.8,1,11.37,1,700,1,7.63,1,1.98,1,14.17,1
6/25/2020 12:30,25.7,1,12.13,1,700,1,7.62,1,1.62,1,15.58,1
6/25/2020 12:45,25.7,1,11.44,1,700,1,7.63,1,1.86,1,16.21,1
6/25/2020 13:00,25.5,1,12.65,1,701,1,7.6,1,1.03,1,15.34,1
6/25/2020 13:15,25.9,1,11.07,1,700,1,7.65,1,2.26,1,13.7,1
6/25/2020 13:30,25.5,1,12.24,1,702,1,7.6,1,0.99,1,15.29,1
6/25/2020 13:45,25.8,1,11.9,1,702,1,7.63,1,1.94,1,15.26,1
6/25/2020 14:00,25.9,1,11.96,1,701,1,7.63,1,1.95,1,15.74,1
6/25/2020 14:15,25.7,1,12.05,1,702,1,7.63,1,1.79,1,17.45,1
6/25/2020 14:30,25.8,1,13.14,1,701,1,7.63,1,1.79,1,13.31,1
6/25/2020 14:45,25.9,1,13.01,1,701,1,7.63,1,1.99,1,19.92,1
6/25/2020 15:00,25.9,1,12.46,1,702,1,7.64,1,2.18,1,20.31,1
6/25/2020 15:15,25.8,1,13.16,1,702,1,7.63,1,1.84,1,19.11,1
6/25/2020 15:30,26.1,1,10.98,1,701,1,7.67,1,2.78,1,18.18,1
6/25/2020 15:45,26,1,13.7,1,702,1,7.65,1,2.26,1,20.18,1
6/25/2020 16:00,26,1,11.55,1,701,1,7.65,1,2.42,1,15.9,1
6/25/2020 16:15,25.9,1,13.98,1,702,1,7.65,1,1.98,1,19.86,1
6/25/2020 16:30,25.9,1,15.33,1,703,1,7.64,1,1.74,1,19.51,1
6/25/2020 16:45,26.2,1,12.06,1,701,1,7.68,1,2.62,1,17.07,1
6/25/2020 17:00,26.2,1,11.22,1,702,1,7.7,1,2.55,1,20.94,1
6/25/2020 17:15,26.1,1,11.84,1,701,1,7.69,1,2.3,1,19.68,1
6/25/2020 17:30,26.2,1,10.75,1,703,1,7.69,1,2.19,1,20.31,1
6/25/2020 17:45,26.5,1,9.97,1,701,1,7.74,1,3.42,1,13.96,1
6/25/2020 18:00,26.3,1,10.56,1,702,1,7.71,1,2.69,1,17.7,1
6/25/2020 18:15,26,1,11.88,1,704,1,7.67,1,1.5,1,23.99,1
6/25/2020 18:30,26.2,1,11.85,1,703,1,7.67,1,2.29,1,16.75,1
6/25/2020 18:45,26.6,1,9.88,1,702,1,7.71,1,2.92,1,14.15,1
6/25/2020 19:00,26.3,1,11.27,1,702,1,7.69,1,2.44,1,17.1,1
6/25/2020 19:15,26.5,1,9.7,1,702,1,7.7,1,2.57,1,14.63,1
6/25/2020 19:30,26.3,1,12.22,1,702,1,7.65,1,2.17,1,18.34,1
6/25/2020 19:45,26.1,1,10.06,1,703,1,7.64,1,1.76,1,16.44,1
6/25/2020 20:00,26.3,1,10.4,1,702,1,7.65,1,2.11,1,16.34,1
6/25/2020 20:15,26.4,1,9.35,1,701,1,7.64,1,2.33,1,13.69,1
6/25/2020 20:30,26.3,1,9.29,1,703,1,7.63,1,1.91,1,13.85,1
6/25/2020 20:45,26,1,11.71,1,703,1,7.61,1,1.34,1,17.59,1
6/25/2020 21:00,26.3,1,9.71,1,702,1,7.61,1,1.78,1,16.01,1
6/25/2020 21:15,26.3,1,10.1,1,702,1,7.62,1,1.73,1,14.08,1
6/25/2020 21:30,26.3,1,11.08,1,703,1,7.61,1,1.75,1,15.25,1
6/25/2020 21:45,26.3,1,9.8,1,701,1,7.61,1,1.76,1,13.63,1
6/25/2020 22:00,25.9,1,12.44,1,703,1,7.59,1,0.91,1,15.49,1
6/25/2020 22:15,25.9,1,12.47,1,703,1,7.58,1,0.86,1,15.31,1
6/25/2020 22:30,25.9,1,10.87,1,703,1,7.58,1,1.02,1,13.48,1
6/25/2020 22:45,25.9,1,12.28,1,703,1,7.58,1,0.83,1,15.22,1
6/25/2020 23:00,26,1,12.82,1,703,1,7.59,1,0.93,1,14.78,1
6/25/2020 23:15,25.8,1,13.2,1,704,1,7.57,1,0.51,1,13.57,1
6/25/2020 23:30,25.9,1,12.96,1,703,1,7.57,1,0.72,1,15.8,1
6/25/2020 23:45,25.7,1,14.04,1,704,1,7.56,1,0.35,1,13.77,1
6/26/2020 0:00,25.7,1,13.74,1,705,1,7.56,1,0.16,1,12.85,1
6/26/2020 0:15,26.4,1,12.2,1,698,1,7.57,1,0.92,1,12.41,1
6/26/2020 0:30,26.7,1,8.36,1,705,1,7.65,1,2.71,1,11.15,1
6/26/2020 0:45,26.8,1,11.23,1,706,1,7.69,1,2.85,1,10.93,1
6/26/2020 1:00,26.8,1,8.97,1,706,1,7.7,1,3.14,1,10.36,1
6/26/2020 1:15,26.7,1,10,1,706,1,7.69,1,2.68,1,10.24,1
6/26/2020 1:30,26.7,1,9.14,1,708,1,7.69,1,3.03,1,9.67,1
6/26/2020 1:45,26.3,1,12.19,1,708,1,7.63,1,1.69,1,12.47,1
6/26/2020 2:00,26.5,1,13.19,1,709,1,7.66,1,2.64,1,12.06,1
6/26/2020 2:15,26.1,1,12.74,1,708,1,7.6,1,1.18,1,12.83,1
6/26/2020 2:30,26.5,1,10.65,1,709,1,7.66,1,2.77,1,10.59,1
6/26/2020 2:45,26.2,1,12.78,1,709,1,7.63,1,1.57,1,12.29,1
6/26/2020 3:00,25.8,1,15.29,1,710,1,7.56,1,0.38,1,14.29,1
6/26/2020 3:15,25.8,1,14.04,1,711,1,7.57,1,0.5,1,14.41,1
6/26/2020 3:30,26.3,1,11.88,1,711,1,7.64,1,2.37,1,10.9,1
6/26/2020 3:45,26.3,1,10.66,1,710,1,7.65,1,2.26,1,10.21,1
6/26/2020 4:00,25.9,1,14.43,1,711,1,7.58,1,0.75,1,11.81,1
6/26/2020 4:15,26.2,1,11.14,1,711,1,7.66,1,2.44,1,9.43,1
6/26/2020 4:30,26,1,12.7,1,712,1,7.61,1,1.64,1,10.88,1
6/26/2020 4:45,26.1,1,12.43,1,711,1,7.64,1,2.23,1,11.99,1
6/26/2020 5:00,26.1,1,11.26,1,712,1,7.66,1,2.35,1,11.22,1
6/26/2020 5:15,26.1,1,11.4,1,713,1,7.66,1,2.36,1,12.64,1
6/26/2020 5:30,26,1,11.64,1,712,1,7.64,1,2.11,1,12.32,1
6/26/2020 5:45,26.1,1,12.48,1,713,1,7.65,1,2.33,1,12.09,1
6/26/2020 6:00,26,1,12.93,1,714,1,7.65,1,2.36,1,10.48,1
6/26/2020 6:15,26,1,13.37,1,715,1,7.65,1,2.23,1,10.91,1
6/26/2020 6:30,26,1,10.98,1,715,1,7.65,1,2.26,1,9.71,1
6/26/2020 6:45,26,1,11.39,1,715,1,7.65,1,2.25,1,10.93,1
6/26/2020 7:00,26,1,11.85,1,716,1,7.64,1,2.17,1,11.32,1
6/26/2020 7:15,26,1,11.66,1,717,1,7.64,1,2.06,1,10.94,1
6/26/2020 7:30,26,1,11.27,1,718,1,7.63,1,1.97,1,11.8,1
6/26/2020 7:45,26,1,10.12,1,718,1,7.63,1,2,1,11.22,1
6/26/2020 8:00,26,1,9.52,1,720,1,7.63,1,2.05,1,11.1,1
6/26/2020 8:15,26.1,1,10.21,1,720,1,7.63,1,2.04,1,10.18,1
6/26/2020 8:30,26.2,1,10.81,1,721,1,7.63,1,1.95,1,12.22,1
6/26/2020 8:45,26.2,1,13.44,1,721,1,7.63,1,1.94,1,11.81,1
6/26/2020 9:00,26.3,1,11.34,1,721,1,7.63,1,2.03,1,12.42,1
6/26/2020 9:15,26.4,1,10.11,1,721,1,7.64,1,2.03,1,12.64,1
6/26/2020 9:30,26.5,1,10.42,1,723,1,7.64,1,2.14,1,13.9,1
6/26/2020 9:45,26.7,1,10.43,1,724,1,7.65,1,2.3,1,11.55,1
6/26/2020 10:00,26.5,1,11.15,1,722,1,7.63,1,1.82,1,13.49,1
6/26/2020 10:15,26.3,1,12.5,1,722,1,7.62,1,1.57,1,13.97,1
6/26/2020 10:30,26.2,1,12.85,1,722,1,7.61,1,1.68,1,15.9,1
6/26/2020 10:45,25.9,1,14.56,1,723,1,7.58,1,0.66,1,16.83,1
6/26/2020 11:00,25.9,1,14.17,1,723,1,7.58,1,0.76,1,15.27,1
6/26/2020 11:15,26,1,14.09,1,723,1,7.58,1,0.99,1,18.03,1
6/26/2020 11:30,26,1,14.05,1,723,1,7.58,1,0.96,1,16.43,1
6/26/2020 11:45,26,1,15.71,1,724,1,7.58,1,0.84,1,17.86,1
6/26/2020 12:00,26.1,1,13.11,1,724,1,7.59,1,1.12,1,15.04,1
6/26/2020 12:15,26,1,14.43,1,726,1,7.58,1,0.85,1,17.48,1
6/26/2020 12:30,26.3,1,13.83,1,724,1,7.59,1,1.31,1,17.64,1
6/26/2020 12:45,26.1,1,11.93,1,724,1,7.6,1,1.33,1,17.19,1
6/26/2020 13:00,26.3,1,12.15,1,725,1,7.61,1,1.37,1,15.25,1
6/26/2020 13:15,26,1,13.21,1,725,1,7.59,1,0.96,1,13.6,1
6/26/2020 13:30,26.2,1,12.3,1,725,1,7.6,1,1.23,1,13.88,1
6/26/2020 13:45,26.1,1,13.21,1,725,1,7.59,1,1.1,1,16.83,1
6/26/2020 14:00,26.2,1,13.45,1,726,1,7.6,1,1.26,1,20.76,1
6/26/2020 14:15,26.3,1,13.16,1,726,1,7.61,1,1.49,1,18.73,1
6/26/2020 14:30,26.3,1,14.15,1,725,1,7.59,1,1.02,1,19.09,1
6/26/2020 14:45,26.2,1,13.09,1,727,1,7.6,1,1.21,1,20.21,1
6/26/2020 15:00,26.7,1,12.77,1,725,1,7.63,1,2.11,1,18.78,1
6/26/2020 15:15,26.5,1,12.64,1,726,1,7.62,1,1.83,1,17.12,1
6/26/2020 15:30,26.4,1,13.03,1,728,1,7.61,1,1.58,1,18.59,1
6/26/2020 15:45,26.4,1,12.72,1,727,1,7.62,1,1.64,1,18.59,1
6/26/2020 16:00,26.7,1,11.41,1,727,1,7.65,1,2.44,1,16.83,1
6/26/2020 16:15,26.6,1,13.33,1,728,1,7.63,1,1.81,1,19.45,1
6/26/2020 16:30,26.5,1,13.29,1,728,1,7.62,1,1.84,1,17.35,1
6/26/2020 16:45,26.6,1,13.18,1,728,1,7.63,1,1.83,1,16.36,1
6/26/2020 17:00,26.4,1,13.42,1,729,1,7.62,1,1.38,1,21.57,1
6/26/2020 17:15,26.4,1,13.43,1,729,1,7.61,1,1.25,1,17.83,1
6/26/2020 17:30,26.7,1,12.57,1,728,1,7.63,1,2.02,1,15.58,1
6/26/2020 17:45,26.5,1,14.25,1,730,1,7.62,1,1.29,1,17.71,1
6/26/2020 18:00,26.8,1,13.05,1,728,1,7.63,1,2.13,1,17.08,1
6/26/2020 18:15,27.1,1,11.64,1,728,1,7.67,1,2.74,1,15.66,1
6/26/2020 18:30,27,1,11.74,1,728,1,7.64,1,2.23,1,17.06,1
6/26/2020 18:45,27.1,1,10.54,1,729,1,7.65,1,2.42,1,14.7,1
6/26/2020 19:00,26.5,1,13.64,1,731,1,7.61,1,1.35,1,16.23,1
6/26/2020 19:15,27,1,10.5,1,729,1,7.63,1,2.18,1,13.99,1
6/26/2020 19:30,26.7,1,11.76,1,730,1,7.61,1,1.61,1,15.53,1
6/26/2020 19:45,27,1,10.73,1,731,1,7.63,1,1.96,1,14.2,1
6/26/2020 20:00,26.6,1,12.24,1,731,1,7.61,1,1.43,1,14.26,1
6/26/2020 20:15,26.7,1,12.52,1,730,1,7.6,1,1.16,1,14.72,1
6/26/2020 20:30,26.5,1,13.45,1,731,1,7.59,1,0.96,1,15.52,1
6/26/2020 20:45,26.7,1,12.25,1,733,1,7.6,1,1.27,1,13.09,1
6/26/2020 21:00,26.5,1,12.81,1,732,1,7.59,1,0.93,1,14.45,1
6/26/2020 21:15,26.6,1,12.13,1,732,1,7.59,1,1.08,1,13.73,1
6/26/2020 21:30,26.6,1,12.83,1,733,1,7.6,1,0.96,1,13.46,1
6/26/2020 21:45,26.4,1,13.09,1,733,1,7.59,1,0.72,1,13.5,1
6/26/2020 22:00,26.3,1,13.41,1,733,1,7.58,1,0.49,1,13.07,1
6/26/2020 22:15,26.4,1,14,1,735,1,7.59,1,0.53,1,13.1,1
6/26/2020 22:30,26.6,1,13.72,1,735,1,7.59,1,0.63,1,13.35,1
6/26/2020 22:45,26.8,1,14.69,1,737,1,7.6,1,1.02,1,15.08,1
6/26/2020 23:00,26.3,1,14.73,1,734,1,7.57,1,0.31,1,14.94,1
6/26/2020 23:15,26.5,1,14.09,1,732,1,7.57,1,0.71,1,14.14,1
6/26/2020 23:30,26.2,1,16.15,1,736,1,7.57,1,0.18,1,17.29,1
6/26/2020 23:45,26.2,1,18.51,1,736,1,7.57,1,0.14,1,17.26,1
6/27/2020 0:00,26.6,1,14.26,1,739,1,7.63,1,1.23,1,20.22,1
6/27/2020 0:15,26.9,1,16.39,1,737,1,7.64,1,1.7,1,14.65,1
6/27/2020 0:30,26.6,1,14.21,1,738,1,7.61,1,1.25,1,13.47,1
6/27/2020 0:45,26.7,1,15.75,1,737,1,7.61,1,1.28,1,13.86,1
6/27/2020 1:00,26.5,1,15.14,1,737,1,7.6,1,0.92,1,13.05,1
6/27/2020 1:15,27,1,11.43,1,741,1,7.67,1,2.48,1,11.69,1
6/27/2020 1:30,26.9,1,16.95,1,741,1,7.66,1,2.22,1,12.79,1
6/27/2020 1:45,26.8,1,13.32,1,741,1,7.65,1,1.87,1,13.72,1
6/27/2020 2:00,26.8,1,11.28,1,744,1,7.67,1,2.47,1,13.01,1
6/27/2020 2:15,26.8,1,10.57,1,744,1,7.66,1,2.41,1,12.8,1
6/27/2020 2:30,26.7,1,11.99,1,743,1,7.66,1,2.03,1,12.59,1
6/27/2020 2:45,26.7,1,12.63,1,744,1,7.65,1,2.13,1,12.65,1
6/27/2020 3:00,26.6,1,13.57,1,745,1,7.65,1,2.19,1,10.88,1
6/27/2020 3:15,26.5,1,15.28,1,744,1,7.63,1,1.59,1,13.21,1
6/27/2020 3:30,26.4,1,14.34,1,744,1,7.64,1,1.25,1,13.75,1
6/27/2020 3:45,26.3,1,15.1,1,745,1,7.61,1,1.19,1,12.74,1
6/27/2020 4:00,26.3,1,16.95,1,745,1,7.62,1,1.45,1,13.18,1
6/27/2020 4:15,26.4,1,12.69,1,745,1,7.66,1,2.3,1,12.46,1
6/27/2020 4:30,26.3,1,17.62,1,745,1,7.66,1,2.22,1,13.24,1
6/27/2020 4:45,26.4,1,14.65,1,746,1,7.68,1,2.45,1,14.15,1
6/27/2020 5:00,26.3,1,14.11,1,746,1,7.67,1,2.39,1,12.96,1
6/27/2020 5:15,26.3,1,15.33,1,746,1,7.66,1,2.33,1,14.94,1
6/27/2020 5:30,26.2,1,14.36,1,746,1,7.68,1,2.51,1,12.75,1
6/27/2020 5:45,26.2,1,14.88,1,746,1,7.68,1,2.5,1,12.09,1
6/27/2020 6:00,26.2,1,14.78,1,746,1,7.68,1,2.56,1,12.7,1
6/27/2020 6:15,26.1,1,14.55,1,746,1,7.68,1,2.53,1,12.38,1
6/27/2020 6:30,26.1,1,14.25,1,746,1,7.68,1,2.52,1,13.53,1
6/27/2020 6:45,26,1,14.68,1,747,1,7.68,1,2.57,1,12.1,1
6/27/2020 7:00,26,1,15.83,1,747,1,7.68,1,2.49,1,13.68,1
6/27/2020 7:15,26,1,14.93,1,747,1,7.68,1,2.44,1,12.08,1
6/27/2020 7:30,25.9,1,13.84,1,748,1,7.67,1,2.31,1,12.84,1
6/27/2020 7:45,25.9,1,13.87,1,749,1,7.66,1,2.19,1,13.51,1
6/27/2020 8:00,25.9,1,13.38,1,751,1,7.66,1,2.11,1,12.29,1
6/27/2020 8:15,25.9,1,13.7,1,752,1,7.65,1,1.99,1,13.83,1
6/27/2020 8:30,26,1,15.08,1,753,1,7.65,1,2,1,14.45,1
6/27/2020 8:45,26,1,14.03,1,753,1,7.65,1,1.98,1,13.65,1
6/27/2020 9:00,26,1,14.19,1,754,1,7.65,1,2.05,1,13.75,1
6/27/2020 9:15,26,1,14.28,1,754,1,7.65,1,2.03,1,14.49,1
6/27/2020 9:30,26.1,1,14.1,1,755,1,7.65,1,2.01,1,14.26,1
6/27/2020 9:45,26.1,1,15.22,1,755,1,7.65,1,1.97,1,15.84,1
6/27/2020 10:00,26.1,1,17.5,1,755,1,7.64,1,1.87,1,16.38,1
6/27/2020 10:15,26.1,1,14.38,1,755,1,7.64,1,1.91,1,16.49,1
6/27/2020 10:30,26.1,1,13.57,1,756,1,7.64,1,1.94,1,15.16,1
6/27/2020 10:45,26.2,1,13.49,1,756,1,7.65,1,1.97,1,16.22,1
6/27/2020 11:00,26.2,1,12.63,1,757,1,7.65,1,2.08,1,15.95,1
6/27/2020 11:15,26.3,1,13.3,1,757,1,7.65,1,2.1,1,15.76,1
6/27/2020 11:30,26.2,1,13.46,1,757,1,7.65,1,2.02,1,17.21,1
6/27/2020 11:45,26,1,17.16,1,757,1,7.61,1,1.16,1,17.45,1
6/27/2020 12:00,26.1,1,14.36,1,756,1,7.62,1,1.26,1,15.31,1
6/27/2020 12:15,26.1,1,13.88,1,757,1,7.62,1,1.4,1,15.6,1
6/27/2020 12:30,26.3,1,13.32,1,758,1,7.64,1,1.98,1,16.86,1
6/27/2020 12:45,26.3,1,14.58,1,758,1,7.65,1,2.03,1,17.59,1
6/27/2020 13:00,26.4,1,14.23,1,758,1,7.65,1,2.19,1,18.44,1
6/27/2020 13:15,26.3,1,14.64,1,759,1,7.63,1,1.71,1,15.71,1
6/27/2020 13:30,26.5,1,13.82,1,758,1,7.66,1,2.23,1,17.1,1
6/27/2020 13:45,26.2,1,16.42,1,759,1,7.63,1,1.3,1,17.04,1
6/27/2020 14:00,26.7,1,13.2,1,760,1,7.67,1,2.52,1,18.42,1
6/27/2020 14:15,26.3,1,15.19,1,759,1,7.64,1,1.59,1,16.59,1
