Time,A0D83441350,,A0D83441350,,A0D83441350,,A0D83441350,,A0D83441350,,A0D83441350,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
6/25/2020 8:00,23.4,1,38.94,1,840,1,7.85,1,4.03,1,25.47,1
6/25/2020 8:15,23.4,1,34.46,1,854,1,7.86,1,4.24,1,26.1,1
6/25/2020 8:30,23.5,1,33.91,1,868,1,7.88,1,4.51,1,23.16,1
6/25/2020 8:45,23.6,1,38.62,1,870,1,7.89,1,4.69,1,23.63,1
6/25/2020 9:00,23.7,1,36.84,1,867,1,7.9,1,4.71,1,24.13,1
6/25/2020 9:15,23.9,1,42.42,1,860,1,7.9,1,4.64,1,23.86,1
6/25/2020 9:30,23.9,1,41.9,1,854,1,7.89,1,4.43,1,23.82,1
6/25/2020 9:45,24,1,37.59,1,845,1,7.89,1,4.25,1,22.7,1
6/25/2020 10:00,24.2,1,42.79,1,845,1,7.89,1,4.25,1,23.89,1
6/25/2020 10:15,24.1,1,42.43,1,833,1,7.87,1,3.99,1,25.06,1
6/25/2020 10:30,24.5,1,41.11,1,843,1,7.9,1,4.41,1,27.88,1
6/25/2020 10:45,24.2,1,38.22,1,844,1,7.86,1,3.94,1,21.54,1
6/25/2020 11:00,24.3,1,31.38,1,852,1,7.86,1,4.01,1,21.36,1
6/25/2020 11:15,24.5,1,36.79,1,849,1,7.89,1,4.21,1,24.66,1
6/25/2020 11:30,24.6,1,34.7,1,842,1,7.88,1,4.18,1,27.8,1
6/25/2020 11:45,24.7,1,38.64,1,832,1,7.88,1,4.33,1,28.97,1
6/25/2020 12:00,24.6,1,40.9,1,827,1,7.87,1,4.26,1,30.16,1
6/25/2020 12:15,24.6,1,41.89,1,825,1,7.87,1,4.28,1,31.58,1
6/25/2020 12:30,24.7,1,43.05,1,822,1,7.88,1,4.49,1,38.92,1
6/25/2020 12:45,24.8,1,40.49,1,812,1,7.9,1,4.73,1,35.63,1
6/25/2020 13:00,25.3,1,42.6,1,795,1,7.93,1,5.14,1,34.92,1
6/25/2020 13:15,25.6,1,40.01,1,784,1,7.95,1,5.32,1,37.05,1
6/25/2020 13:30,25.8,1,41.01,1,777,1,7.95,1,5.32,1,41.76,1
6/25/2020 13:45,26,1,48.28,1,772,1,7.97,1,5.51,1,37.8,1
6/25/2020 14:00,26.3,1,43.91,1,766,1,8.01,1,6,1,42.36,1
6/25/2020 14:15,26.7,1,42.22,1,762,1,8.04,1,6.46,1,48.81,1
6/25/2020 14:30,27,1,42.53,1,760,1,8.07,1,6.85,1,46.45,1
6/25/2020 14:45,27.2,1,41.11,1,759,1,8.07,1,6.97,1,53.33,1
6/25/2020 15:00,27.3,1,43.56,1,757,1,8.08,1,7.09,1,46.24,1
6/25/2020 15:15,27.5,1,40.97,1,756,1,8.09,1,7.15,1,47.63,1
6/25/2020 15:30,27.6,1,45.45,1,754,1,8.1,1,7.31,1,48.25,1
6/25/2020 15:45,27.7,1,40.16,1,753,1,8.09,1,7.36,1,47.97,1
6/25/2020 16:00,27.9,1,39.3,1,751,1,8.1,1,7.54,1,50.13,1
6/25/2020 16:15,28,1,39.6,1,749,1,8.11,1,7.7,1,52.51,1
6/25/2020 16:30,28.1,1,38.82,1,747,1,8.13,1,7.97,1,54.12,1
6/25/2020 16:45,28.2,1,36.66,1,746,1,8.15,1,8.32,1,59.27,1
6/25/2020 17:00,28.4,1,37.42,1,744,1,8.17,1,8.62,1,59.21,1
6/25/2020 17:15,28.5,1,37.99,1,742,1,8.19,1,8.99,1,59.05,1
6/25/2020 17:30,28.6,1,35.83,1,741,1,8.2,1,9.14,1,63.16,1
6/25/2020 17:45,28.7,1,36.09,1,740,1,8.21,1,9.29,1,70.03,1
6/25/2020 18:00,28.8,1,33.5,1,739,1,8.22,1,9.44,1,69.86,1
6/25/2020 18:15,28.8,1,31.76,1,739,1,8.21,1,9.46,1,65.92,1
6/25/2020 18:30,28.8,1,32.11,1,739,1,8.22,1,9.43,1,67.19,1
6/25/2020 18:45,28.7,1,31.23,1,739,1,8.22,1,9.32,1,70.77,1
6/25/2020 19:00,28.7,1,30.85,1,739,1,8.21,1,9.27,1,64.22,1
6/25/2020 19:15,28.7,1,32.44,1,738,1,8.21,1,9.11,1,62.18,1
6/25/2020 19:30,28.6,1,32.55,1,738,1,8.21,1,9.01,1,63.55,1
6/25/2020 19:45,28.5,1,31.39,1,738,1,8.2,1,8.91,1,61.29,1
6/25/2020 20:00,28.4,1,33.63,1,738,1,8.22,1,8.85,1,56.28,1
6/25/2020 20:15,28.4,1,34.54,1,738,1,8.22,1,8.72,1,58.53,1
6/25/2020 20:30,28.3,1,32.83,1,738,1,8.21,1,8.61,1,57.18,1
6/25/2020 20:45,28.2,1,32.69,1,738,1,8.22,1,8.53,1,53.57,1
6/25/2020 21:00,28.1,1,34.44,1,738,1,8.22,1,8.48,1,55.28,1
6/25/2020 21:15,28,1,33.24,1,738,1,8.21,1,8.36,1,53.37,1
6/25/2020 21:30,27.8,1,35.71,1,738,1,8.21,1,8.27,1,52.29,1
6/25/2020 21:45,27.7,1,35.25,1,738,1,8.18,1,8.11,1,51.81,1
6/25/2020 22:00,27.6,1,34.02,1,739,1,8.2,1,7.99,1,48.53,1
6/25/2020 22:15,27.5,1,40.38,1,739,1,8.2,1,7.96,1,58.12,1
6/25/2020 22:30,27.5,1,36.97,1,739,1,8.19,1,7.87,1,50.99,1
6/25/2020 22:45,27.4,1,35.51,1,739,1,8.21,1,7.89,1,55.29,1
6/25/2020 23:00,27.3,1,37.48,1,739,1,8.2,1,7.72,1,50.38,1
6/25/2020 23:15,27.2,1,36.24,1,739,1,8.19,1,7.73,1,47.21,1
6/25/2020 23:30,27.1,1,37.9,1,739,1,8.18,1,7.61,1,50.81,1
6/25/2020 23:45,27,1,35.64,1,740,1,8.19,1,7.52,1,47.02,1
6/26/2020 0:00,27,1,33.71,1,740,1,8.17,1,7.46,1,49.93,1
6/26/2020 0:15,26.9,1,36.16,1,740,1,8.18,1,7.32,1,46.76,1
6/26/2020 0:30,26.9,1,37.08,1,740,1,8.17,1,7.18,1,46.1,1
6/26/2020 0:45,26.8,1,47.71,1,741,1,8.15,1,7,1,43.07,1
6/26/2020 1:00,26.8,1,39.47,1,741,1,8.15,1,6.96,1,46.98,1
6/26/2020 1:15,26.7,1,44.49,1,741,1,8.16,1,6.92,1,47.74,1
6/26/2020 1:30,26.7,1,48.04,1,742,1,8.15,1,6.87,1,50.23,1
6/26/2020 1:45,26.6,1,49.15,1,742,1,8.18,1,6.97,1,49.94,1
6/26/2020 2:00,26.5,1,52.6,1,743,1,8.19,1,7.06,1,51.86,1
6/26/2020 2:15,26.4,1,47.61,1,743,1,8.19,1,6.96,1,51,1
6/26/2020 2:30,26.3,1,46.72,1,744,1,8.18,1,6.84,1,51.2,1
6/26/2020 2:45,26.2,1,49.66,1,745,1,8.17,1,6.74,1,50.08,1
6/26/2020 3:00,26.1,1,53.36,1,746,1,8.18,1,6.64,1,50.81,1
6/26/2020 3:15,26.1,1,50.32,1,746,1,8.16,1,6.45,1,51.66,1
6/26/2020 3:30,26,1,53.5,1,747,1,8.15,1,6.28,1,51.98,1
6/26/2020 3:45,25.9,1,55.06,1,748,1,8.14,1,6.14,1,51.91,1
6/26/2020 4:00,25.8,1,55.7,1,748,1,8.12,1,5.99,1,51.05,1
6/26/2020 4:15,25.7,1,54.52,1,747,1,8.1,1,5.78,1,51.7,1
6/26/2020 4:30,25.6,1,72.5,1,746,1,8.09,1,5.56,1,55.45,1
6/26/2020 4:45,25.5,1,59.29,1,746,1,8.08,1,5.48,1,51.97,1
6/26/2020 5:00,25.4,1,55.01,1,746,1,8.07,1,5.34,1,51.77,1
6/26/2020 5:15,25.4,1,56.35,1,747,1,8.06,1,5.23,1,53.55,1
6/26/2020 5:30,25.3,1,60.33,1,748,1,8.05,1,5.13,1,59.21,1
6/26/2020 5:45,25.2,1,58.05,1,749,1,8.04,1,5.05,1,52.78,1
6/26/2020 6:00,25.1,1,58.35,1,749,1,8.03,1,4.96,1,56.29,1
6/26/2020 6:15,25,1,56.16,1,750,1,8.03,1,4.81,1,54.94,1
6/26/2020 6:30,25,1,57.15,1,751,1,8,1,4.66,1,66.87,1
6/26/2020 6:45,24.9,1,58.54,1,751,1,8.01,1,4.67,1,56.85,1
6/26/2020 7:00,24.9,1,56.95,1,751,1,8.01,1,4.66,1,59.03,1
6/26/2020 7:15,24.9,1,56.92,1,751,1,8.01,1,4.55,1,57.36,1
6/26/2020 7:30,24.8,1,57.28,1,752,1,8,1,4.49,1,58.71,1
6/26/2020 7:45,24.8,1,56.67,1,752,1,8,1,4.36,1,54.79,1
6/26/2020 8:00,24.8,1,61.57,1,755,1,7.97,1,4.04,1,47.15,1
6/26/2020 8:15,24,1,38.55,1,855,1,7.92,1,4.15,1,37.24,1
6/26/2020 8:30,23.8,1,35.43,1,885,1,7.91,1,4.19,1,34.5,1
6/26/2020 8:45,23.9,1,45.04,1,879,1,7.93,1,4.34,1,31.51,1
6/26/2020 9:00,23.9,1,38.65,1,897,1,7.95,1,4.99,1,34.92,1
6/26/2020 9:15,24.2,1,39.81,1,913,1,7.98,1,5.37,1,32.51,1
6/26/2020 9:30,24.3,1,44.03,1,925,1,7.97,1,5.41,1,31,1
6/26/2020 9:45,24.3,1,50.39,1,913,1,7.96,1,5.09,1,30.79,1
6/26/2020 10:00,24.3,1,45.4,1,886,1,7.95,1,4.61,1,33.66,1
6/26/2020 10:15,24.4,1,42.8,1,850,1,7.95,1,4.5,1,30.97,1
6/26/2020 10:30,24.4,1,49.25,1,827,1,7.94,1,4.14,1,35.94,1
6/26/2020 10:45,24.5,1,48.28,1,821,1,7.95,1,4.21,1,35.64,1
6/26/2020 11:00,24.8,1,51.35,1,813,1,7.97,1,4.31,1,41.63,1
6/26/2020 11:15,24.9,1,42.24,1,820,1,8,1,4.78,1,40.89,1
6/26/2020 11:30,24.6,1,42.87,1,839,1,7.92,1,3.82,1,37.35,1
6/26/2020 11:45,24.6,1,40.75,1,840,1,7.91,1,3.6,1,31.31,1
6/26/2020 12:00,24.8,1,42.46,1,851,1,7.97,1,4.31,1,35.24,1
6/26/2020 12:15,24.5,1,37.31,1,858,1,7.86,1,3.3,1,29.46,1
6/26/2020 12:30,25.1,1,42.59,1,856,1,7.97,1,4.65,1,42.97,1
6/26/2020 12:45,25.2,1,43.82,1,848,1,8,1,5.14,1,45.22,1
6/26/2020 13:00,25.2,1,51.51,1,844,1,7.99,1,5.12,1,48.87,1
6/26/2020 13:15,25.2,1,48.84,1,840,1,8.01,1,5.29,1,46.26,1
6/26/2020 13:30,25.2,1,47.15,1,833,1,8.01,1,5.35,1,45.67,1
6/26/2020 13:45,25.5,1,46.94,1,817,1,8.07,1,5.81,1,49.9,1
6/26/2020 14:00,26,1,49.04,1,794,1,8.13,1,6.47,1,55.38,1
6/26/2020 14:15,26.2,1,50.7,1,786,1,8.14,1,6.63,1,51.9,1
6/26/2020 14:30,26.3,1,52.55,1,776,1,8.15,1,6.68,1,58.74,1
6/26/2020 14:45,26.6,1,50.36,1,770,1,8.19,1,7.22,1,62.29,1
6/26/2020 15:00,26.9,1,50.13,1,766,1,8.22,1,7.66,1,64.32,1
6/26/2020 15:15,27,1,53.47,1,764,1,8.24,1,7.93,1,62.13,1
6/26/2020 15:30,27.3,1,51.27,1,767,1,8.27,1,8.27,1,63.98,1
6/26/2020 15:45,27.5,1,45.76,1,766,1,8.29,1,8.61,1,64.3,1
6/26/2020 16:00,27.7,1,49.44,1,764,1,8.33,1,9.07,1,66.36,1
6/26/2020 16:15,27.8,1,49.61,1,762,1,8.35,1,9.43,1,75.17,1
6/26/2020 16:30,28,1,46.44,1,761,1,8.38,1,9.85,1,77.73,1
6/26/2020 16:45,28.1,1,45.66,1,760,1,8.4,1,10.34,1,79.42,1
6/26/2020 17:00,28.3,1,44.67,1,760,1,8.43,1,10.79,1,95.84,1
6/26/2020 17:15,28.4,1,46.01,1,761,1,8.46,1,11.29,1,96.45,1
6/26/2020 17:30,28.5,1,46.07,1,763,1,8.48,1,11.73,1,114.9,1
6/26/2020 17:45,28.6,1,49.4,1,764,1,8.51,1,12.11,1,132.35,1
6/26/2020 18:00,28.7,1,46.47,1,767,1,8.54,1,12.72,1,147.84,1
6/26/2020 18:15,28.8,1,45.26,1,767,1,8.56,1,13.04,1,158.17,1
6/26/2020 18:30,28.8,1,46.59,1,768,1,8.6,1,13.41,1,170.99,1
6/26/2020 18:45,28.9,1,49.32,1,769,1,8.62,1,13.71,1,148.94,1
6/26/2020 19:00,28.8,1,50.13,1,771,1,8.63,1,13.76,1,181.02,1
6/26/2020 19:15,28.8,1,50.59,1,773,1,8.63,1,13.78,1,183.63,1
6/26/2020 19:30,28.7,1,50.71,1,775,1,8.64,1,13.71,1,181.23,1
6/26/2020 19:45,28.7,1,50.81,1,777,1,8.64,1,13.56,1,164.51,1
6/26/2020 20:00,28.7,1,51.45,1,778,1,8.64,1,13.43,1,181.59,1
6/26/2020 20:15,28.6,1,52.47,1,779,1,8.64,1,13.3,1,184.8,1
6/26/2020 20:30,28.6,1,50.7,1,781,1,8.64,1,13.04,1,182.6,1
6/26/2020 20:45,28.5,1,54.38,1,782,1,8.62,1,12.74,1,175.52,1
6/26/2020 21:00,28.4,1,59.15,1,783,1,8.61,1,12.4,1,168.05,1
6/26/2020 21:15,28.2,1,53.76,1,784,1,8.6,1,12.01,1,160.22,1
6/26/2020 21:30,28.1,1,57.27,1,785,1,8.58,1,11.57,1,152.11,1
6/26/2020 21:45,27.9,1,52.34,1,786,1,8.55,1,11.11,1,154.61,1
6/26/2020 22:00,27.8,1,52.76,1,786,1,8.54,1,10.79,1,157.51,1
6/26/2020 22:15,27.7,1,53.56,1,786,1,8.52,1,10.44,1,150.93,1
6/26/2020 22:30,27.6,1,52.05,1,786,1,8.5,1,10.11,1,150.37,1
6/26/2020 22:45,27.5,1,57.55,1,787,1,8.47,1,9.8,1,152.43,1
6/26/2020 23:00,27.4,1,55.93,1,787,1,8.44,1,9.41,1,138.93,1
6/26/2020 23:15,27.2,1,55.76,1,787,1,8.43,1,9.12,1,132.12,1
6/26/2020 23:30,27.1,1,53.09,1,787,1,8.41,1,8.93,1,142.29,1
6/26/2020 23:45,27,1,53.94,1,787,1,8.39,1,8.67,1,138.94,1
6/27/2020 0:00,26.9,1,54.27,1,786,1,8.38,1,8.47,1,132.39,1
6/27/2020 0:15,26.8,1,52.67,1,786,1,8.36,1,8.24,1,143.26,1
6/27/2020 0:30,26.8,1,52.85,1,786,1,8.35,1,8.1,1,146.32,1
6/27/2020 0:45,26.7,1,52.5,1,786,1,8.34,1,7.93,1,131.18,1
6/27/2020 1:00,26.6,1,55.23,1,786,1,8.33,1,7.74,1,124.01,1
6/27/2020 1:15,26.5,1,55.09,1,786,1,8.32,1,7.53,1,132.73,1
6/27/2020 1:30,26.5,1,58.02,1,786,1,8.3,1,7.39,1,136.85,1
6/27/2020 1:45,26.4,1,55.54,1,786,1,8.29,1,7.25,1,130.09,1
6/27/2020 2:00,26.3,1,59.54,1,786,1,8.26,1,7.06,1,129.33,1
6/27/2020 2:15,26.2,1,59,1,785,1,8.27,1,7.03,1,123.23,1
6/27/2020 2:30,26.2,1,59.37,1,785,1,8.27,1,6.96,1,129.37,1
6/27/2020 2:45,26.1,1,61.61,1,784,1,8.27,1,6.95,1,127.62,1
6/27/2020 3:00,25.9,1,58.51,1,783,1,8.26,1,6.86,1,126.37,1
6/27/2020 3:15,25.8,1,63.09,1,782,1,8.25,1,6.81,1,131.52,1
6/27/2020 3:30,25.6,1,59.57,1,781,1,8.23,1,6.72,1,123.57,1
6/27/2020 3:45,25.5,1,62.67,1,781,1,8.24,1,6.63,1,128.32,1
6/27/2020 4:00,25.4,1,72.19,1,780,1,8.23,1,6.55,1,133.6,1
6/27/2020 4:15,25.2,1,66.09,1,779,1,8.23,1,6.47,1,122.64,1
6/27/2020 4:30,25.1,1,68.1,1,779,1,8.22,1,6.38,1,123.69,1
6/27/2020 4:45,25,1,69.69,1,778,1,8.22,1,6.29,1,118.39,1
6/27/2020 5:00,24.9,1,66.99,1,778,1,8.2,1,6.16,1,121.23,1
6/27/2020 5:15,24.8,1,69.54,1,778,1,8.2,1,6.11,1,131.69,1
6/27/2020 5:30,24.7,1,74.67,1,778,1,8.2,1,6.05,1,124.08,1
6/27/2020 5:45,24.6,1,66.69,1,778,1,8.19,1,5.97,1,125.27,1
6/27/2020 6:00,24.5,1,79.84,1,779,1,8.19,1,5.93,1,116.76,1
6/27/2020 6:15,24.4,1,93.11,1,779,1,8.18,1,5.81,1,129.01,1
6/27/2020 6:30,24.3,1,74.91,1,780,1,8.19,1,5.9,1,126.6,1
6/27/2020 6:45,24.2,1,72.19,1,782,1,8.19,1,5.93,1,131.29,1
6/27/2020 7:00,24.1,1,75.58,1,785,1,8.19,1,5.93,1,138.2,1
6/27/2020 7:15,24,1,69.74,1,789,1,8.2,1,6.03,1,133.22,1
6/27/2020 7:30,23.9,1,73.86,1,793,1,8.2,1,6.11,1,139.65,1
6/27/2020 7:45,23.8,1,77.35,1,795,1,8.2,1,6.18,1,135.25,1
6/27/2020 8:00,23.7,1,94.94,1,796,1,8.2,1,6.16,1,120.38,1
6/27/2020 8:15,23.7,1,81.61,1,796,1,8.2,1,6.04,1,130.43,1
6/27/2020 8:30,23.7,1,82.18,1,796,1,8.2,1,6.06,1,136.66,1
6/27/2020 8:45,23.7,1,100.14,1,796,1,8.19,1,6.12,1,135.09,1
6/27/2020 9:00,23.7,1,77.75,1,796,1,8.2,1,5.97,1,143,1
6/27/2020 9:15,23.7,1,73.1,1,795,1,8.2,1,6.17,1,134.89,1
6/27/2020 9:30,23.7,1,72.16,1,795,1,8.2,1,6.2,1,132.67,1
6/27/2020 9:45,23.7,1,69.07,1,794,1,8.2,1,6.2,1,133.74,1
6/27/2020 10:00,23.6,1,73.88,1,794,1,8.19,1,6.22,1,136.36,1
6/27/2020 10:15,23.6,1,74.28,1,794,1,8.17,1,5.85,1,130.23,1
6/27/2020 10:30,23.6,1,72.58,1,794,1,8.16,1,5.76,1,134.85,1
6/27/2020 10:45,24,1,71.66,1,816,1,8.17,1,6.3,1,112.78,1
6/27/2020 11:00,23.9,1,68.18,1,812,1,8.16,1,6.13,1,115.91,1
6/27/2020 11:15,24.4,1,77.23,1,827,1,8.13,1,6.27,1,87.24,1
6/27/2020 11:30,24.7,1,63.7,1,834,1,8.12,1,6.35,1,76.77,1
6/27/2020 11:45,25.1,1,62.34,1,838,1,8.13,1,6.67,1,59.14,1
6/27/2020 12:00,25.2,1,58.57,1,836,1,8.16,1,6.97,1,73.3,1
6/27/2020 12:15,25.1,1,57.08,1,836,1,8.17,1,7.06,1,79.27,1
6/27/2020 12:30,24.5,1,55.43,1,821,1,8.09,1,5.4,1,75.61,1
6/27/2020 12:45,24.6,1,52.02,1,825,1,8.09,1,5.5,1,74.3,1
6/27/2020 13:00,24.8,1,47.77,1,831,1,8.07,1,5.43,1,69.54,1
6/27/2020 13:15,24.9,1,49.68,1,832,1,8.09,1,5.64,1,64,1
6/27/2020 13:30,24.8,1,59.08,1,825,1,8.13,1,5.86,1,93.05,1
6/27/2020 13:45,24.4,1,63.62,1,811,1,8.17,1,6.33,1,111.67,1
6/27/2020 14:00,24.3,1,71.12,1,803,1,8.17,1,6.2,1,109.84,1
6/27/2020 14:15,24.6,1,67.72,1,803,1,8.23,1,7,1,107.38,1
6/27/2020 14:30,25,1,66.22,1,801,1,8.33,1,8.13,1,126.91,1
6/27/2020 14:45,25.3,1,68.54,1,796,1,8.43,1,9.33,1,145.07,1
6/27/2020 15:00,25.6,1,68.9,1,793,1,8.46,1,10.06,1,142.44,1
6/27/2020 15:15,25.7,1,70.58,1,793,1,8.49,1,10.31,1,138.23,1
6/27/2020 15:30,25.8,1,75.97,1,793,1,8.5,1,10.45,1,143.96,1
6/27/2020 15:45,26,1,67.34,1,795,1,8.5,1,10.64,1,126.22,1
6/27/2020 16:00,26.1,1,70.62,1,797,1,8.51,1,10.94,1,136.78,1
6/27/2020 16:15,26.2,1,66.39,1,799,1,8.53,1,11.27,1,154.79,1
6/27/2020 16:30,26.3,1,63.25,1,801,1,8.55,1,11.58,1,155.09,1
6/27/2020 16:45,26.4,1,65.13,1,803,1,8.57,1,11.97,1,172.85,1
6/27/2020 17:00,26.4,1,60.37,1,806,1,8.58,1,12.22,1,168.19,1
6/27/2020 17:15,26.4,1,62.53,1,808,1,8.59,1,12.25,1,169.74,1
6/27/2020 17:30,26.4,1,64.75,1,810,1,8.6,1,12.27,1,190.51,1
6/27/2020 17:45,26.4,1,66.52,1,813,1,8.6,1,12.22,1,184.33,1
6/27/2020 18:00,26.3,1,66.08,1,817,1,8.61,1,12.17,1,182.78,1
6/27/2020 18:15,26.3,1,66.65,1,820,1,8.62,1,12.14,1,194.11,1
6/27/2020 18:30,26.3,1,65.99,1,823,1,8.63,1,12.17,1,185.58,1
6/27/2020 18:45,26.4,1,70.73,1,829,1,8.66,1,12.29,1,203.78,1
6/27/2020 19:00,26.4,1,66.64,1,835,1,8.69,1,12.55,1,206.55,1
6/27/2020 19:15,26.4,1,69.52,1,839,1,8.71,1,12.52,1,218.81,1
6/27/2020 19:30,26.4,1,66.57,1,845,1,8.74,1,12.8,1,230.56,1
6/27/2020 19:45,26.4,1,67.67,1,848,1,8.76,1,12.77,1,235.46,1
6/27/2020 20:00,26.3,1,71.56,1,848,1,8.76,1,12.48,1,239.98,1
6/27/2020 20:15,26.2,1,70.59,1,846,1,8.75,1,12.07,1,231.68,1
6/27/2020 20:30,26.2,1,71.48,1,840,1,8.72,1,11.46,1,217.05,1
6/27/2020 20:45,26.1,1,72.27,1,834,1,8.69,1,10.76,1,189.49,1
6/27/2020 21:00,25.9,1,76.68,1,828,1,8.66,1,10.13,1,182.93,1
6/27/2020 21:15,25.8,1,70.19,1,825,1,8.64,1,9.7,1,177.6,1
6/27/2020 21:30,25.7,1,76.75,1,822,1,8.6,1,9.18,1,174.56,1
6/27/2020 21:45,25.5,1,70.33,1,818,1,8.57,1,8.72,1,151.46,1
6/27/2020 22:00,25.4,1,69.26,1,814,1,8.54,1,8.27,1,144.36,1
6/27/2020 22:15,25.2,1,66.86,1,811,1,8.52,1,7.94,1,148.08,1
6/27/2020 22:30,25.1,1,66.72,1,808,1,8.49,1,7.59,1,145.17,1
6/27/2020 22:45,25,1,63.84,1,806,1,8.48,1,7.4,1,134.02,1
6/27/2020 23:00,24.9,1,63.54,1,804,1,8.46,1,7.25,1,130.17,1
6/27/2020 23:15,24.8,1,63.99,1,801,1,8.45,1,7.03,1,132.17,1
6/27/2020 23:30,24.7,1,64.67,1,799,1,8.44,1,6.97,1,125.18,1
6/27/2020 23:45,24.6,1,61.77,1,798,1,8.43,1,6.81,1,128.66,1
6/28/2020 0:00,24.5,1,63.42,1,797,1,8.42,1,6.68,1,128.61,1
6/28/2020 0:15,24.4,1,64.55,1,796,1,8.41,1,6.58,1,127.19,1
6/28/2020 0:30,24.3,1,63.45,1,796,1,8.39,1,6.4,1,119.1,1
6/28/2020 0:45,24.3,1,60.28,1,796,1,8.39,1,6.22,1,117.61,1
6/28/2020 1:00,24,1,72.97,1,805,1,8.27,1,5.56,1,101.73,1
6/28/2020 1:15,23.1,1,59.77,1,824,1,8.13,1,5.25,1,69.9,1
6/28/2020 1:30,22.7,1,56.57,1,830,1,8.09,1,5.13,1,59.41,1
6/28/2020 1:45,22.6,1,52.52,1,831,1,8.08,1,5.1,1,56.88,1
6/28/2020 2:00,22.5,1,57.68,1,831,1,8.08,1,5.06,1,50.36,1
6/28/2020 2:15,22.4,1,56.1,1,831,1,8.07,1,5.07,1,55.82,1
6/28/2020 2:30,22.4,1,54.5,1,830,1,8.08,1,5.04,1,58.11,1
6/28/2020 2:45,22.3,1,49.88,1,830,1,8.08,1,5,1,60.18,1
6/28/2020 3:00,22.3,1,50.32,1,829,1,8.07,1,4.93,1,58.15,1
6/28/2020 3:15,22.3,1,46.24,1,830,1,8.06,1,4.79,1,60.14,1
6/28/2020 3:30,22.3,1,43.61,1,830,1,8.06,1,4.75,1,64.91,1
6/28/2020 3:45,22.3,1,48.31,1,828,1,8.07,1,4.69,1,56.44,1
6/28/2020 4:00,22.8,1,47.73,1,816,1,8.16,1,4.85,1,89.14,1
6/28/2020 4:15,22.9,1,53.17,1,812,1,8.18,1,4.88,1,92.73,1
6/28/2020 4:30,23,1,54.61,1,808,1,8.21,1,4.95,1,91.28,1
6/28/2020 4:45,23.1,1,58.44,1,803,1,8.24,1,5.01,1,114.92,1
6/28/2020 5:00,23.1,1,59.72,1,799,1,8.26,1,5.15,1,118.72,1
6/28/2020 5:15,22.9,1,59.65,1,798,1,8.26,1,5.16,1,106.07,1
6/28/2020 5:30,22.8,1,62.25,1,796,1,8.27,1,5.26,1,121.76,1
6/28/2020 5:45,22.6,1,61.71,1,797,1,8.28,1,5.34,1,124.09,1
6/28/2020 6:00,22.4,1,60.23,1,816,1,8.25,1,5.38,1,131.43,1
6/28/2020 6:15,22.3,1,62.12,1,843,1,8.22,1,5.37,1,150.39,1
6/28/2020 6:30,22.2,1,64.81,1,857,1,8.2,1,5.4,1,159.31,1
6/28/2020 6:45,22.1,1,62.16,1,866,1,8.18,1,5.4,1,161.82,1
6/28/2020 7:00,22,1,61.37,1,870,1,8.18,1,5.45,1,161.79,1
6/28/2020 7:15,21.9,1,65.34,1,867,1,8.18,1,5.46,1,161.53,1
6/28/2020 7:30,21.9,1,63.2,1,858,1,8.17,1,5.5,1,151.26,1
6/28/2020 7:45,21.8,1,64.52,1,835,1,8.18,1,5.53,1,138.36,1
6/28/2020 8:00,21.8,1,65.22,1,813,1,8.18,1,5.57,1,130.24,1
6/28/2020 8:15,21.8,1,69.68,1,796,1,8.18,1,5.58,1,120.84,1
6/28/2020 8:30,21.8,1,65.17,1,785,1,8.17,1,5.62,1,105.57,1
6/28/2020 8:45,21.7,1,69.39,1,775,1,8.17,1,5.69,1,106.11,1
6/28/2020 9:00,21.7,1,86.19,1,769,1,8.17,1,5.77,1,94.73,1
6/28/2020 9:15,21.7,1,75.48,1,763,1,8.18,1,5.88,1,95.6,1
6/28/2020 9:30,21.7,1,74.41,1,759,1,8.19,1,5.99,1,89.97,1
6/28/2020 9:45,21.8,1,80.17,1,757,1,8.19,1,6.13,1,93.1,1
6/28/2020 10:00,21.8,1,77.3,1,755,1,8.2,1,6.25,1,90.92,1
6/28/2020 10:15,21.8,1,71.76,1,756,1,8.2,1,6.3,1,96,1
6/28/2020 10:30,21.9,1,74.13,1,755,1,8.21,1,6.37,1,86.7,1
6/28/2020 10:45,21.9,1,72.7,1,756,1,8.2,1,6.4,1,95.62,1
6/28/2020 11:00,22,1,72.49,1,756,1,8.21,1,6.47,1,89.83,1
6/28/2020 11:15,22,1,69.12,1,757,1,8.21,1,6.46,1,86.34,1
6/28/2020 11:30,22,1,71.67,1,757,1,8.21,1,6.49,1,93.08,1
6/28/2020 11:45,22.1,1,66.45,1,758,1,8.21,1,6.54,1,92.46,1
6/28/2020 12:00,22.2,1,64.99,1,758,1,8.22,1,6.61,1,88.89,1
6/28/2020 12:15,22.2,1,66.21,1,760,1,8.22,1,6.59,1,92.43,1
6/28/2020 12:30,22.2,1,77.51,1,760,1,8.19,1,6.1,1,92.35,1
6/28/2020 12:45,22.2,1,71.69,1,759,1,8.18,1,6.09,1,94.11,1
6/28/2020 13:00,22.3,1,65.98,1,760,1,8.18,1,5.97,1,90.67,1
